"","AMBIENT_TEMP.PROCESS_VALUE","BIO_1.LEVEL.PROCESS_VALUE","BIO_1.TEMPERATURE.PROCESS_VALUE","BIO_1.TSS.PROCESS_VALUE","BIO_2.LEVEL.PROCESS_VALUE","BIO_2.TEMPERATURE.PROCESS_VALUE","BIO_2.TSS.PROCESS_VALUE","BIO_BLOWER_1.FLOW.PROCESS_VALUE","BIO_BLOWER_2.FLOW.PROCESS_VALUE","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_1","MBR.AIR_SCOUR_FLOW.PROCESS_VALUE_TANK_2","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_1","MBR.AIR_SCOUR_PRESSURE.PROCESS_VALUE_2","MBR.BATCH_VOLUME","MBR_1.INF_FLOW.PROCESS_VALUE","MBR_1.LEVEL.PROCESS_VALUE","MBR_1.PERM_FLOW.PROCESS_VALUE","MBR_1.PERM_PRESS.PROCESS_VALUE","MBR_1.TRANS_PRESS.PROCESS_VALUE","MBR_2.INF_FLOW.PROCESS_VALUE","MBR_2.LEVEL.PROCESS_VALUE","MBR_2.PERM_FLOW.PROCESS_VALUE","MBR_2.PERM_PRESS.PROCESS_VALUE","MBR_2.TRANS_PRESS.PROCESS_VALUE","PERMEATE_TANK.CONDUCTIVITY.PROCESS_VALUE","PERMEATE_TANK.LEVEL.PROCESS_VALUE","PERMEATE_TANK.TURBIDITY.PROCESS_VALUE","RAS_TROUGH.DO.PROCESS_VALUE","RAS_TROUGH.PH.PROCESS_VALUE","RAS_TROUGH.TEMPERATURE.PROCESS_VALUE","RAS_TROUGH.TSS.PROCESS_VALUE","SEWAGE.FLOW.PROCESS_VALUE","SEWAGE.FLOW.TOTAL_BATCH","SEWAGE.LEVEL.PROCESS_VALUE","WAS_FLOW.PROCESS_VALUE" 
"2017-01-18 12:59:59",63,5.5,58,3712,5.71000004,61,3696,3.24,0,4.84583347583333,5.3600000855,3.74083337558333,1.75250001616667,1.95750002566667,179.52000427,10.50000019,9.839999772,0,14.40000057,0,9.330000304,9.920999719,0,14.2341666065,0,813,3.06999993,0.0204,0,6.5,60,3321,0,202.80183411,2.8529999,0
"2017-01-18 13:09:56",64,5.48999977,58,3601,5.69999981,61,3495,0.1,26.35000038,5.51260516176471,4.81260516815126,3.72100843865546,1.97142858529412,1.74957985336134,179.52000427,10.450000285,9.835999774,0,14.40000057,0,9.290000342,9.921999742,0,14.2386554190756,0,813,3.06999993,0.0211,0,6.5,60,3530,0,202.80183411,2.8499999,0
"2017-01-18 13:19:58",64,5.48999977,58,3543,5.65999985,61,3346,0.1,0.050000001,5.10750014725,5.2133334315,3.7125000375,1.82666668375,1.88583335375,179.52000427,10.400000475,9.844999601,0,14.40000057,0,9.170000076,9.919999792,0,14.2291665875,0,812,3.06999993,0.0179,0,6.5,60,3608,0,202.80183411,2.844999905,0
"2017-01-18 13:29:55",64,5.51999998,58,3553,5.63999987,61,3326,24.580000173,0.01,5.06890768117647,5.26554633344538,3.72689079605042,1.82016808722689,1.90672270882353,189.891428841429,10.440000342,9.83199959,0.605882366806723,14.3697484340336,0.0277310924369748,9.340000152,9.909999658,0.464705893865546,14.2638655190756,0.0168067227731092,813,3.06999993,0.0147,0,6.5,60,3520,4.85,163.589459526218,2.827999922,0.493277317310924
"2017-01-18 13:39:57",64,5.44000006,58,3455,5.8499999,61,3550,3.020000114,0,5.604166825,4.67250007758333,3.71583337991667,2.01083335991667,1.70500002,228.88798523,10.620000171,9.812999724,2.9941667625,14.0741671701667,0.164166666666667,9.580000114,9.882999611,3.06916679183333,13.92333339825,0.20916667,813,3.12999988,0.0123,0,6.5,60,3346,14.85000038,159.662420970917,2.695999958,0
"2017-01-18 13:49:59",64,5.38999987,58,3607,6.06999969,61,3272,0.1,22.770000418,4.731666787,5.53916679175,3.7041667125,1.69666668875,2.00750002375,228.88798523,10.550000285,9.838999748,3.04500011875,13.9825005193333,0.181666666666667,9.650000095,9.91399975,2.98833345725,13.8625001108333,0.207500002666667,812,3.12999988,0.0101,0,6.4000001,60,3268,0,202.77226257,2.749000001,0
"2017-01-18 13:59:56",65,5.29999971,58,3510,6.05999994,61,3642,0.1,2.580000114,5.22436984210084,5.01008413579832,3.72436978403361,1.87647060462185,1.81680674201681,228.88798523,10.380000494,9.829999827,2.99915976319328,14.0789920804202,0.164705882352941,9.750000095,9.915999604,3.00924381252101,13.9722690496639,0.182352942773109,810,3.12999988,0.0106,0,6.4000001,60,3305,0,202.77226257,2.812999937,0
"2017-01-18 14:09:57",65,5.23999977,58,3565,6.04999971,61,3485,30.560000382,0,5.26666679333333,5.03416676483333,3.71833337333333,1.88666668625,1.83166668708333,228.88798523,10.280000114,9.833999727,3.00000010216667,14.05000049875,0.166666666666667,9.430000304,9.915999604,3.01416678191667,13.9400001045,0.190000002083333,808,3.1099999,0.013,0,6.4000001,60,3540,0,202.77226257,2.834999915,0
"2017-01-18 14:19:59",65,5.13000011,58,3835,6.04999971,61,3773,1.370000019,0,4.86250013458333,5.47083347583333,3.7166667,1.738333345,1.978333355,228.88798523,10.290000152,9.836999703,2.99916676733333,14.0675005098333,0.165833333333333,8.75000019,9.916999723,2.98500011216667,13.9741668218333,0.179166668,808,3.08999991,0.0132,0,6.4000001,60.25,3617,0,202.77226257,2.83999991,0
"2017-01-18 14:29:56",65,5.02999973,58,3725,6.06999969,61,3794,0.11,21.680000304,5.43865558033613,4.80924377890756,3.71764710554622,1.93529413613445,1.75210086739496,232.847985660588,10.259999943,9.819999695,2.78571438277311,14.0957988031092,0.150420168067227,9.030000399,9.905999758,2.58571438344538,14.0058824710924,0.148739496386555,807,3.13999987,0.0096,0,6.4000001,60.7478991596639,3503,3.290000105,168.977031269496,2.82999992,0.44705883789916
"2017-01-18 14:39:58",65,5.17000008,58,3700,5.85999966,61,3712,0.1,2.640000114,4.91583344891667,5.36833341883333,3.71166671325,1.767500022,1.94416669125,251.32798767,10.590000247,9.809999754,3.06083344275,14.0733338495,0.1675,9.380000304,9.863999652,3.05333345708333,13.8800001298333,0.200833335333333,807,3.13999987,0.0096,0,6.5,60.8666666666667,3423,17.890000152,154.248740006833,2.724000002,0
"2017-01-18 14:49:55",65,5.40999985,58,3888,5.79999971,61,3627,28.210000573,0.02,5.25882369865546,5.06722697857143,3.71176474411765,1.87394959663866,1.83781514747899,251.32798767,10.470000171,9.834999656,2.99495809840336,13.9823534648739,0.178991596638655,9.440000342,9.9159997,3.02436986865546,13.9436976482353,0.180672269831933,805,3.12999988,0.0101,0,6.5999999,61,3315,0,202.87353516,2.808999941,0
"2017-01-18 14:59:57",66,5.4000001,58,3970,5.69999981,61,3681,3.540000158,0,5.36416680758333,4.96833343466667,3.72250004408333,1.92333335166667,1.79916669241667,251.32798767,10.390000437,9.840999794,2.96416676816667,14.05000049875,0.166666666666667,9.390000247,9.919999696,3.01750011875,13.971666844,0.176666667583333,805,3.14999986,0.009,0,6.5999999,61,3355,0,202.87353516,2.850999901,0
"2017-01-18 15:09:59",66,5.38000011,58,3836,5.62999964,61,3935,0.11,21.810000228,4.744166787,5.54250012191667,3.71916669958333,1.70583334833333,2.01333335125,251.32798767,10.330000304,9.833999729,2.99583343666667,14.0766671796667,0.163333333333333,9.190000152,9.915999604,3.02000011658333,13.95083350275,0.178333334166667,805,3.04999995,0.0109,0,6.5,61,3534,0,202.87353516,2.8589999,0
"2017-01-18 15:19:55",66,5.38000011,58,3656,5.51999998,61,4180,0.1,2.75,5.59747913848739,4.75546232537815,3.71176474411765,1.99831934621849,1.71344539789916,251.32798767,10.230000019,9.836999892,1.69159670184874,14.1966391871429,0.0932773109243697,8.920000456,9.910999681,1.68991603184874,14.0563025593277,0.0974789916806723,805,3.14999986,0.0082,0,6.5,61,3649,0,202.87353516,2.8589999,0
"2017-01-18 15:29:57",66,5.4000001,58,3955,5.44999981,61,3798,23.639999924,0,4.92750012825,5.39333344258333,3.73666670483333,1.77000001741667,1.96666668741667,242.91299056875,10.2,9.831999589,0,14.40000057,0,9.10000019,9.910999776,0,14.19999981,0,805,3.07999992,0.0102,0,6.5,61,3551,2.35,178.707259891417,2.844999906,0.428333338083333
"2017-01-18 15:39:59",66,5.33999968,58,3731,5.61999989,61,3789,1.269999986,0.03,5.0200001235,5.26250007916667,3.71833337533333,1.79500001958333,1.92333335575,184.00801086,10.540000247,9.808999728,0,14.40000057,0,9.410000228,9.885999776,0,14.19999981,0,805,3.07999992,0.0127,0,6.5,61,3315,17.830000304,148.62900068125,2.71199999,0
"2017-01-18 15:49:56",66,5.3499999,58,3526,5.87999964,61,3626,0.1,21.60000019,5.59747915445378,4.74705894008403,3.71596642058824,2.00084035210084,1.7151260684874,184.00801086,10.480000209,9.846999742,0,14.40000057,0,9.590000247,9.920999623,0,14.19999981,0,805,3.06999993,0.0138,0,6.4000001,61,3248,0,202.5302887,2.766999983,0
"2017-01-18 15:59:58",66,5.31999969,58,3646,5.86999989,61,3555,0.1,4.860000038,4.66916675533333,5.40250012033333,3.73250004225,1.6875000185,1.9525000225,184.00801086,10.460000228,9.847999764,0,14.40000057,0,9.640000152,9.914999677,0,14.19999981,0,805,3.07999992,0.0139,0,6.4000001,61,3319,0,202.5302887,2.8559999,0
"2017-01-18 16:09:55",66,5.31999969,58,3218,5.87999964,61,3490,24.340000531,0,5.41680685361345,4.87226896504202,3.72436978806723,1.94033615411765,1.78403363394958,184.00801086,10.480000209,9.848999787,0,14.40000057,0,9.390000247,9.920999719,0,14.19999981,0,804,3.07999992,0.0135,0,6.4000001,61,3481,0,202.5302887,2.864999895,0
"2017-01-18 16:19:57",66,5.27999973,58,3544,5.85999966,61,3560,1.490000038,0,5.18500014091667,5.13000009816667,3.718333365,1.86166668,1.856666685,184.00801086,10.600000285,9.848999693,0,14.40000057,0,8.830000209,9.920999719,0,14.19999981,0,805,3.07999992,0.0136,0,6.4000001,61,3603,0,202.5302887,2.867999892,0
"2017-01-18 16:29:59",66,5.25,58,3548,5.88999987,61,3466,0.1,19.40000019,4.94416677116667,5.39916681391667,3.72166670333333,1.7700000175,1.95166668583333,183.185209651833,10.540000152,9.843999957,0,14.40000057,0,9.120000266,9.913999749,0,14.19999981,0,804,3.07999992,0.014,0,6.4000001,61,3481,1.989999962,184.401942814833,2.872999886,0.478333349916667
"2017-01-18 16:39:55",66,5.38000011,58,3638,5.76999998,61,3490,0.09,5.390000152,5.66218498731092,4.59495802470588,3.71428575210084,2.03109245420168,1.68319329789916,175.03199768,10.219999981,9.811999892,0,14.40000057,0,9.940000342,9.885999584,0,14.19999981,0,804,3.07999992,0.013,0,6.5999999,61,3502,17.75000038,141.070831642605,2.803999946,0
"2017-01-18 16:49:57",65,5.62999964,58,3501,5.75,61,3324,24.52000038,0.01,4.85250012825,5.36666673,3.71000004,1.7341666825,1.94500002375,175.03199768,10.170000076,9.852999688,0,14.40000057,0,10.030000114,9.919999696,0,14.19999981,0,804,3.06999993,0.0165,0,6.5999999,61,3336,0,202.92523193,2.868999891,0
"2017-01-18 16:59:59",65,5.65999985,58,3376,5.71000004,61,3345,6.33,0,5.03583346158333,5.11583342516667,3.72750004308333,1.79750002116667,1.86833335441667,175.03199768,10.130000114,9.848999787,0,14.40000057,0,10.040000152,9.933999634,0,14.19999981,0,804,3.08999991,0.013,0,6.5999999,61,3368,0,202.92523193,2.878999881,0
"2017-01-18 17:09:56",65,5.63999987,58,3486,5.71000004,61,3403,0.1,21.190000342,5.39831942033613,4.87310930436975,3.72100843445378,1.93781514201681,1.78319329243697,175.03199768,10.120000171,9.851999855,0,14.40000057,0,9.930000209,9.928999807,0,14.19999981,0,804,3.07999992,0.0129,0,6.5999999,61,3413,0,202.92523193,2.882999877,0
"2017-01-18 17:19:58",65,5.63999987,58,3431,5.67000008,61,3321,0.1,4.240000057,4.77000013141667,5.54833342991667,3.7141667025,1.70583334625,2.00833335625,175.03199768,10.229999924,9.853999712,0,14.40000057,0,9.610000228,9.925999738,0,14.19999981,0,803,3.08999991,0.013,0,6.5,61,3662,0,202.92523193,2.891999868,0
"2017-01-18 17:29:59",65,5.63999987,58,3479,5.65999985,61,3367,23.700000114,0,5.4591668125,4.61916676341667,3.71083337216667,2.04333335225,1.758333356,181.315198516,10.25,9.846999836,0.153333332083333,14.4375005620833,0,9.720000171,9.925999642,0,14.19999981,0,803,3.07999992,0.016,0,6.5,61,3464,0,192.787609222417,2.87999988,0.444166676166667
"2017-01-18 17:39:56",65,5.58999968,58,3392,5.73000002,61,3349,3.120000095,0.03,5.20756330764706,5.20756330764706,3.68319334243697,3.68319334243697,3.68319334243697,300.6960144,10.590000342,9.821999741,3.28571433268908,14.0462187268908,0.225210091176471,10.140000152,9.886999703,3.30084037478992,13.9647057721849,0.232773116806723,803,3.12999988,0.0132,0,6.5,61,3415,20.45000019,130.288864356723,2.788999961,0
"2017-01-18 17:49:58",65,5.53999996,59,3333,6.04999971,61,3449,0.1,18.680000304,5.2008336225,5.2008336225,3.680000068,3.680000068,3.680000068,300.6960144,10.510000133,9.855999663,3.31916671491667,14.0658335914167,0.221666673583333,10.140000152,9.930999661,3.34833337733333,13.9874999129167,0.227500007333333,801,3.15999985,0.0127,0,6.5,61,3263,0,202.81855774,2.87899988,0
"2017-01-18 17:59:55",65,5.46000004,59,3411,6.06999969,61,3278,0.1,5.920000171,5.20420196647059,5.20420196647059,3.68739501932773,3.68739501932773,3.68739501932773,300.6960144,10.420000361,9.85699978,3.28571434134454,14.0529414335294,0.223529418739496,10.090000342,9.927999688,3.28991599957983,13.965546087563,0.231932780672269,799,3.12999988,0.0099,0,6.4000001,61,3289,0,202.81855774,2.88999987,0
"2017-01-18 18:09:57",65,5.36999989,58,3447,6.05999994,61,3404,24.640000458,0,5.20333362,5.20333362,3.6950000545,3.6950000545,3.6950000545,300.6960144,10.340000342,9.853999617,3.28416672775,14.0516669025833,0.223333340333333,9.840000247,9.927999592,3.31250004225,13.97833322725,0.2300000075,799,3.14999986,0.0119,0,6.4000001,61,3332,0,202.81855774,2.891999868,0
"2017-01-18 18:19:59",64,5.28999996,58,3536,6.05999994,61,3371,2.720000057,0,5.2041669525,5.2041669525,3.67916673541667,3.67916673541667,3.67916673541667,300.6960144,10.35000038,9.859999754,3.34083338933333,14.0675002485833,0.223333340333333,9.400000285,9.927999688,3.29750004541667,13.972499943,0.230000007416667,800,3.12999988,0.014,0,6.4000001,61,3528,0,202.81855774,2.883999876,0
"2017-01-18 18:29:56",64,5.19999981,59,3539,6.04999971,61,3513,0.1,18.220000266,5.21344565470588,5.21344565470588,3.68487401319328,3.68487401319328,3.68487401319328,300.6960144,10.260000038,9.862999729,3.30672274378151,14.0436977248739,0.223529418739496,9.5,9.932999419,3.27647061134454,13.9563024587395,0.230252108319328,799,3.14999986,0.0116,0,6.4000001,61,3393,0,202.81855774,2.884999875,0
"2017-01-18 18:39:58",64,5.23000002,59,3608,5.9000001,61,4034,0.1,6.840000076,5.63000013775,4.69083341725,3.71166670708333,2.01083335375,1.70083335333333,251.32798767,10.500000285,9.815999793,2.96666675991667,14.0125004354167,0.163333333416667,9.75000019,9.878999712,3.03583344266667,13.9533335280833,0.175000000666667,799,3.11999989,0.0103,0,6.5999999,61,3440,19.90000019,123.477809572917,2.78999996,0.482500012666667
"2017-01-18 18:49:55",64,5.52999973,58,3710,5.83999968,61,3408,21.960000304,0,4.94117659831933,5.32436985487395,3.71932777226891,1.77983194915966,1.93949582310924,251.32798767,10.340000342,9.862999728,2.99747910285714,14.0411769783193,0.168067226890756,9.85000038,9.919999696,2.99243708831933,13.9268909255462,0.181512606386555,799,3.12999988,0.008,0,6.5999999,61,3252,0,202.83197021,2.861999895,0
"2017-01-18 18:59:57",64,5.55999994,59,3712,5.73000002,61,3832,9.630000419,0.01,5.092500114,5.1641667205,3.7175000325,1.82916668125,1.88833335125,251.32798767,10.30000019,9.856999873,3.02333343416667,14.0666671891667,0.165,9.770000076,9.929999734,3.01583344091667,13.9591668123333,0.185833335166667,798,3.06999993,0.0096,0,6.5999999,61,3290,0,202.83197021,2.878999881,0
"2017-01-18 19:09:59",64,5.53999996,59,3600,5.63999987,61,3773,0.1,19.640000152,5.5500001425,4.79333342675,3.7108333725,1.9808333525,1.73000002,251.32798767,10.2,9.852999783,3.00166677808333,14.0408338526667,0.168333333333333,9.640000152,9.928999807,3.00083344883333,13.91083344575,0.20083333625,798,3.12999988,0.0092,0,6.5999999,61,3368,0,202.83197021,2.892999867,0
"2017-01-18 19:19:56",64,5.53999996,59,3818,5.55999994,61,3522,0.1,4.230000019,4.60588245193277,5.6193278412605,3.73361348453782,1.66554623764706,2.03781514487395,251.32798767,10.10000019,9.859999848,2.70336144848739,14.0369753295798,0.159663865546219,9.330000304,9.924999715,2.70336145117647,13.9210084464706,0.185714288571429,800,3.12999988,0.0101,0,6.5,61,3602,0,202.83197021,2.88999987,0
"2017-01-18 19:29:58",64,5.53999996,59,3630,5.46999979,61,3627,22.530000381,0,5.44083346475,4.83916676008333,3.7175000325,1.95083335125,1.76666668125,251.32798767,10.040000152,9.858999825,0,14.40000057,0,9.430000304,9.934999849,0,14.19999981,0,799,3.07999992,0.0093,0,6.5,61,3452,0,202.83197021,2.892999867,0
"2017-01-18 19:39:55",63,5.5,59,3735,5.51999998,61,3622,5.300000171,0.03,5.21428585,5.07731099462185,3.71176474411765,1.8714285907563,1.84033615336134,255.665151642689,10.480000304,9.815999794,2.86890765907563,14.0907568389916,0.157142857142857,10.030000019,9.883999825,2.68067237193277,13.9411764865546,0.189075634117647,797,3.1099999,0.0088,0,6.5,61,3331,21.380000542,120.911562551765,2.792999958,0.492436985966387
"2017-01-18 19:49:56",63,5.42999983,59,3725,5.86999989,61,3701,0.11,18.60000019,4.90750009975,5.36166677433333,3.72333337241667,1.76833335041667,1.9558333545,255.81600952,10.340000342,9.857999708,2.98500010425,14.0475005050833,0.166666666666667,9.960000228,9.932999707,3.03500011266667,13.9325000443333,0.211666671083333,799,3.06999993,0.009,0,6.5,61,3227,0,202.75526428,2.84299991,0
"2017-01-18 19:59:58",63,5.33999968,59,3617,5.9000001,61,3788,0.1,8.040000304,5.62166682025,4.67750011241667,3.7225000275,2.02083334375,1.70166668375,255.81600952,10.30000019,9.853999806,2.98916676633333,14.0733338653333,0.165,9.890000437,9.932999707,3.01333345241667,13.9075000443333,0.210000003833333,799,3.11999989,0.0106,0,6.5,61,3266,0,202.75526428,2.884999875,0
"2017-01-18 20:09:55",63,5.25,59,3725,5.87999964,61,3676,23.000000268,0,4.88571441823529,5.34537824226891,3.71428575420168,1.75042018655462,1.9327731302521,255.81600952,10.209999943,9.857999896,2.99327742058824,14.0411769863025,0.16890756302521,9.730000209,9.931999588,3.03781525260504,13.8420168210924,0.22773109697479,797,3.13999987,0.0114,0,6.5,61,3341,0,202.75526428,2.915999844,0
"2017-01-18 20:19:57",63,5.19000006,59,3834,5.87999964,61,3872,5.410000057,0.01,5.25583349008333,5.00083341566667,3.73333337483333,1.89583335208333,1.83750002275,255.81600952,10.310000228,9.861999704,3.0491667785,13.9991672018333,0.178333333333333,9.020000266,9.933999826,3.04000011433333,13.9066666761667,0.222500005166667,796,3.12999988,0.0169,0,6.5,61,3690,0,202.75526428,2.89999986,0
"2017-01-18 20:29:59",63,5.07999992,59,3898,5.86999989,61,3857,0.1,17.960000418,5.3641668155,4.94333341883333,3.7191666975,1.9233333475,1.79583335,255.81600952,10.180000019,9.858999824,2.97000010491667,14.0416671891667,0.168333333333333,9.150000095,9.930999757,2.99500011366667,13.88166662075,0.235000006333333,797,3.11999989,0.0085,0,6.5,61,3475,0,202.75526428,2.890999869,0
"2017-01-18 20:39:56",63,5.02999973,59,3939,5.73000002,61,3934,0.1,5.530000135,4.62521020857143,5.4915967184874,3.72100843638655,1.65966387815126,2.00000001882353,185.290290381345,10.250000095,9.830999945,1.06302525033613,14.2672271078992,0.0168067226890756,9.840000247,9.881999781,0.268067237478992,14.162184699916,0.0226890762184874,798,3.07999992,0.0077,0,6.5999999,61,3394,20.360000228,123.974856764958,2.797999953,0.407563037142857
"2017-01-18 20:49:58",63,5.38999987,59,3610,5.73000002,61,3814,19.110000267,0,5.58500015675,4.63583339825,3.73083336691667,2.02416668608333,1.70666668083333,179.52000427,10.219999981,9.856999875,0.87250003175,14.303333536,0,10.010000228,9.940999603,0,14.19999981,0,797,3.07999992,0.0085,0,6.5999999,61,3326,0,202.94548035,2.86799989,0
"2017-01-18 20:59:55",63,5.44999981,59,3709,5.67999983,61,3535,13.250000084,0,4.94705893369748,5.32352945966387,3.71596642058824,1.77983194915966,1.93613447142857,179.52000427,10.150000095,9.862999916,0.873109275630252,14.3042018866387,0,9.990000057,9.934999849,0,14.19999981,0,797,3.07999992,0.0121,0,6.5999999,61,3377,0,202.94548035,2.88999987,0
"2017-01-18 21:09:57",63,5.4000001,59,3653,5.65999985,61,3470,0.190000004,13.840000342,5.11166678225,5.115833441,3.73833336558333,1.838333347,1.86916668483333,179.52000427,10.130000114,9.860999871,0.868333363833333,14.30000019,0,9.920000361,9.937999918,0,14.19999981,0,798,3.07999992,0.01,0,6.5999999,61,3426,0,202.94548035,2.896999863,0
"2017-01-18 21:19:59",63,5.4000001,59,3620,5.6500001,61,3553,0.1,8.580000114,5.49500013141667,4.75500012983333,3.72916669166667,1.98666668,1.74250001166667,179.52000427,10.170000076,9.861999798,0.871666698166667,14.30000019,0,9.540000152,9.939999676,0,14.19999981,0,797,3.07999992,0.0085,0,6.5,61,3724,0,202.94548035,2.902999857,0
"2017-01-18 21:29:56",63,5.40999985,59,3777,5.60999966,61,3288,19.090000572,0,4.68907574201681,5.58403369327731,3.72268910294118,1.68739497226891,2.03529413067227,179.52000427,10.160000038,9.866999817,0.87815129394958,14.3008405293277,0,9.620000171,9.937999822,0,14.19999981,0,798,3.08999991,0.0089,0,6.5,61,3564,0,202.94548035,2.887999872,0
"2017-01-18 21:39:57",63,5.4000001,59,3686,5.60999966,61,3424,8.880000076,0.03,5.360000133,4.93833340775,3.7350000315,1.92916668116667,1.80583335033333,191.301008225,10.420000266,9.825999832,0.875833366083333,14.30000019,0,9.85000038,9.896999742,0,14.19999981,0,796,3.07999992,0.0082,0,6.5,61,3525,19.830000114,123.648395341833,2.824999927,0.407500012666667
"2017-01-18 21:49:59",62,5.38000011,59,3576,6,61,3325,0.1,15.930000304,5.07583347108333,5.17833340933333,3.72583336983333,1.83166667875,1.89416669108333,192.98400879,10.370000456,9.863999844,0.870000031,14.3008335265,0,9.950000285,9.945999718,0,14.19999981,0,798,3.07999992,0.0115,0,6.5,61,3306,0,202.60189819,2.896999863,0
"2017-01-18 21:59:56",62,5.3499999,59,3495,6.02999973,61,3389,0.1,10.680000304,4.96638670630252,5.33445390285714,3.71932776176471,1.78403362563025,1.93529413613445,192.98400879,10.320000266,9.861999798,0.873109275630252,14.3008405293277,0,9.950000285,9.938999653,0,14.19999981,0,797,3.06999993,0.0077,0,6.5,61,3335,0,202.60189819,2.89999986,0
"2017-01-18 22:09:58",62,5.32999992,59,3504,6,61,3362,19.780000725,0,5.45416679333333,4.85833340458333,3.73166669941667,1.96083334741667,1.770833352,192.98400879,10.2,9.861999987,0.870000031,14.30000019,0,9.870000266,9.946999837,0,14.19999981,0,797,3.07999992,0.0085,0,6.5,61,3367,0,202.60189819,2.894999865,0
"2017-01-18 22:19:55",62,5.31999969,59,3548,6,61,3210,8.86000019,0,4.76974799815126,5.48403370445378,3.72268910915966,1.72100842176471,2.00168068739496,192.98400879,10.270000076,9.866999818,0.879831966722689,14.30000019,0,9.380000304,9.936999607,0,14.19999981,0,797,3.07999992,0.0092,0,6.5,61,3676,0,202.60189819,2.88999987,0
"2017-01-18 22:29:57",62,5.27999973,59,3460,6,61,3258,0.1,15.890000304,5.26000014091667,4.93833341566667,3.718333365,1.89000001625,1.797500015,192.98400879,10.260000038,9.869999696,0.876666699666667,14.3008335265,0,9.540000247,9.942999745,0,14.19999981,0,796,3.07999992,0.0089,0,6.5,61,3451,0,202.60189819,2.89999986,0
"2017-01-18 22:39:59",62,5.23000002,59,3422,5.9000001,61,3336,0.11,6.490000171,5.17083347583333,4.94083341725,3.72666670641667,1.86583334866667,1.80000002283333,230.38400014,10.440000057,9.819999883,2.65083341025,14.12333377825,0.135833333416667,9.670000171,9.885999776,2.36583341675,14.0016665859167,0.1741666715,797,3,0.011,0,6.5999999,61,3522,20.540000152,120.897017256083,2.82199993,0.528333346
"2017-01-18 22:49:56",62,5.58999968,59,3575,5.80999994,62,3340,18.350000228,0,4.78907573882353,5.48991604781513,3.72521011714286,1.72773110411765,1.99747901302521,237.86399841,10.410000323,9.859999943,2.97563036226891,14.032773624958,0.172268907815126,9.75,9.935999584,2.9764707012605,13.8731091686555,0.242016813865546,797,3.12999988,0.0038,0,6.5999999,61,3273,0,202.70851135,2.881999878,0
"2017-01-18 22:59:58",62,5.62999964,59,3423,5.73000002,62,3377,15.25000019,0,5.62583347108333,4.68416673316667,3.72333336,2.01916667875,1.70416668125,237.86399841,10.360000418,9.854999734,3.06916677425,14.0458338479167,0.17916666725,9.719999886,9.943999672,3.05916678933333,13.8183332209167,0.260000007833333,795,3.12999988,0.0067,0,6.5999999,61,3306,0,202.70851135,2.894999865,0
"2017-01-18 23:09:55",62,5.60999966,59,3638,5.62999964,62,3515,0.1,16.70000038,4.94621863428571,5.27563039739496,3.72436978394958,1.78151262184874,1.91176472470588,237.86399841,10.260000133,9.8659997,2.98991607823529,13.9781517842017,0.179831932857143,9.639999962,9.936999799,2.97983204563025,13.8705881506723,0.24285715,796,3.12999988,0.0096,0,6.5999999,61,3337,0,202.70851135,2.882999877,0
"2017-01-18 23:19:57",62,5.5999999,59,3670,5.55999994,62,3591,0.1,7.570000076,5.17500011083333,5.1091667965,3.72666669616667,1.8608333475,1.86583334866667,237.86399841,10.160000133,9.86299982,2.77416675808333,14.0633338273333,0.159166667,9.230000114,9.938999749,2.79333342691667,13.94083327475,0.211666672583333,797,3.13999987,0.0121,0,6.5999999,61,3724,0,202.70851135,2.88999987,0
"2017-01-18 23:29:59",62,5.5999999,59,3543,5.46999979,62,3540,15.95000038,0,5.53166679491667,4.78833342358333,3.72333335991667,1.988333345,1.73500001491667,237.86399841,10.120000171,9.863999844,0,14.358333745,0,9.260000038,9.942999745,0,14.19999981,0,796,3.07999992,0.0136,0,6.5999999,61,3457,0,202.70851135,2.892999867,0
"2017-01-18 23:39:56",62,5.55999994,59,3684,5.42000008,62,3315,9.690000247,0.04,4.69243709932773,5.48319335714286,3.73277313890756,1.697479,2.00504203689076,273.69256156,10.420000266,9.824999809,2.34705889571429,14.1470592546218,0.137815127394958,9.950000095,9.886999799,2.16470596008403,13.9890755168908,0.170588240588235,795,3.00999999,0.0122,0,6.5,61,3562,19.830000114,118.842074951513,2.824999927,0.468067241260504
"2017-01-18 23:49:58",62,5.50999975,59,3680,5.88999987,62,3595,0.1,13.369999886,5.53833349483333,4.73750008708333,3.7141667025,1.98333335,1.7308333525,282.74398804,10.410000513,9.861999893,2.98583343708333,14.0225004496667,0.188333335166667,10.290000152,9.940999795,3.04666678441667,13.8908332589167,0.243333340583333,797,3.12999988,0.01,0,6.5,61,3270,0,202.89208984,2.880999878,0
"2017-01-18 23:59:55",62,5.40999985,59,3626,5.90999985,62,3554,0.1,13.580000304,5.06554636378151,5.26554633344538,3.71764709117647,1.81344539243697,1.9042016987395,282.74398804,10.320000266,9.862999916,3.0529412889916,13.9697483430252,0.205882355462185,10.229999924,9.940999699,3.03193289857143,13.7915965252941,0.260504209411765,796,3.12999988,0.0086,0,6.5,61,3311,0,202.89208984,2.880999879,0
